job,dataset,problem,config,strategy,verdict,hypotheses,clausify_ms,search_ms,reconstruct_ms,check_ms,given,derived,peak_active,peak_passive,clauses,fresh_symbols,proof_steps,raw_size,shared_size,max_sequent,imports,uses_sorry,contaminated,detail
7425,starexec,SEV673+1.p,e1b,age-fair,HARD_TIMEOUT,2701,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV673+1.p,e1b,balanced,HARD_TIMEOUT,2701,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV673+1.p,e1b,equational,HARD_TIMEOUT,2701,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV673+1.p,e1b,first-negative,TIMEOUT,2701,3111.463,153950.103,,,23665,597366,22507,449364,46,8,,,,,,,false,
7425,starexec,SEV673+1.p,e1b,occurrence,HARD_TIMEOUT,2701,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV673+1.p,e1b,subsumption-light,HARD_TIMEOUT,2701,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV673+1.p,e1b,unary-redundancy,HARD_TIMEOUT,2701,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV673+1.p,e1b,weight-greedy,REFUTED,2701,5441.163,48691.406,191.589,15459.295,8152,1192313,4382,1093310,279,25,3473,1668955,13057,1517,2702,false,false,
7425,starexec,SEV675+1.p,e1b,balanced,HARD_TIMEOUT,3187,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV675+1.p,e1b,equational,HARD_TIMEOUT,3187,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV675+1.p,e1b,first-negative,SATURATED,3187,2466.631,600.126,,,57,59,55,49,50,2,,,,,,,false,
7425,starexec,SEV675+1.p,e1b,occurrence,HARD_TIMEOUT,3187,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV675+1.p,e1b,subsumption-light,HARD_TIMEOUT,3187,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV675+1.p,e1b,unary-redundancy,HARD_TIMEOUT,3187,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV675+1.p,e1b,weight-greedy,TIMEOUT,3187,3004.403,157394.096,,,5223,2452751,4135,2416131,127,9,,,,,,,false,
7425,starexec,SEV676+1.p,e1b,age-fair,HARD_TIMEOUT,3004,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV676+1.p,e1b,balanced,HARD_TIMEOUT,3004,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV676+1.p,e1b,equational,HARD_TIMEOUT,3004,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV676+1.p,e1b,first-negative,HARD_TIMEOUT,3004,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV676+1.p,e1b,occurrence,HARD_TIMEOUT,3004,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV676+1.p,e1b,subsumption-light,HARD_TIMEOUT,3004,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV676+1.p,e1b,weight-greedy,HARD_TIMEOUT,3004,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV677+1.p,e1b,age-fair,HARD_TIMEOUT,3185,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV677+1.p,e1b,balanced,HARD_TIMEOUT,3185,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV677+1.p,e1b,equational,HARD_TIMEOUT,3185,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV677+1.p,e1b,first-negative,SATURATED,3185,1774.663,413.130,,,20,22,20,14,14,5,,,,,,,false,
7425,starexec,SEV677+1.p,e1b,occurrence,HARD_TIMEOUT,3185,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV677+1.p,e1b,subsumption-light,REFUTED,3185,4042.341,3758.836,126.591,26237.923,1048,8366,990,6767,243,46,3662,3788208,17352,3519,3186,false,false,
7425,starexec,SEV677+1.p,e1b,unary-redundancy,HARD_TIMEOUT,3185,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV677+1.p,e1b,weight-greedy,REFUTED,3185,1777.812,642.690,96.050,1336.612,61,145,59,66,38,6,487,87426,1633,712,3186,false,false,
7425,starexec,SEV678+1.p,e1b,age-fair,HARD_TIMEOUT,2924,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV678+1.p,e1b,balanced,HARD_TIMEOUT,2924,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV678+1.p,e1b,equational,REFUTED,2924,5847.666,957.511,122.894,25036.241,21,246,21,242,262,44,3254,2575965,11650,2230,2925,false,false,
7425,starexec,SEV678+1.p,e1b,first-negative,REFUTED,2924,2582.222,567.070,103.243,635.921,10,18,10,14,14,1,223,14477,484,365,2925,false,false,
7425,starexec,SEV678+1.p,e1b,occurrence,REFUTED,2924,6605.896,854.446,96.718,21787.338,17,242,17,238,247,44,3286,2527604,10170,2242,2925,false,false,
7425,starexec,SEV678+1.p,e1b,subsumption-light,REFUTED,2924,5538.581,1062.887,106.711,23023.031,25,231,25,226,246,44,3010,2430509,10861,2230,2925,false,false,
7425,starexec,SEV678+1.p,e1b,unary-redundancy,REFUTED,2924,6488.407,1099.166,100.699,21842.639,24,244,24,238,247,44,3286,2527604,10170,2242,2925,false,false,
7425,starexec,SEV678+1.p,e1b,weight-greedy,REFUTED,2924,3092.120,775.130,76.406,2693.619,14,89,14,86,97,6,1001,126829,3284,426,2925,false,false,
7425,starexec,SEV679+1.p,e1b,age-fair,HARD_TIMEOUT,3356,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV679+1.p,e1b,balanced,HARD_TIMEOUT,3356,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV679+1.p,e1b,equational,HARD_TIMEOUT,3356,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV679+1.p,e1b,first-negative,REFUTED,3356,3046.315,5049.761,103.342,6748.190,2860,42833,2681,35584,70,16,1074,804872,4891,2379,3357,false,false,
7425,starexec,SEV679+1.p,e1b,occurrence,HARD_TIMEOUT,3356,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV679+1.p,e1b,subsumption-light,HARD_TIMEOUT,3356,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV679+1.p,e1b,unary-redundancy,HARD_TIMEOUT,3356,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SEV679+1.p,e1b,weight-greedy,HARD_TIMEOUT,3356,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB012+1.p,e1b,age-fair,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB012+1.p,e1b,balanced,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
7425,starexec,SWB012+1.p,e1b,first-negative,SATURATED,559,1760.316,658.561,,,13,14,13,13,13,3,,,,,,,false,
7425,starexec,SWB012+1.p,e1b,occurrence,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB012+1.p,e1b,subsumption-light,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB012+1.p,e1b,unary-redundancy,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB012+1.p,e1b,weight-greedy,SATURATED,559,1474.049,1109.404,,,266,1607,216,263,42,8,,,,,,,false,
7425,starexec,SWB013+2.p,e1b,age-fair,TIMEOUT,8,2264.954,164134.203,,,16840,3035636,16803,3014181,56,17,,,,,,,false,
7425,starexec,SWB013+2.p,e1b,balanced,TIMEOUT,8,918.281,164895.822,,,31233,12347138,30925,12306977,62,19,,,,,,,false,
7425,starexec,SWB013+2.p,e1b,equational,TIMEOUT,8,1710.927,164078.740,,,22193,6640670,21903,6610888,62,19,,,,,,,false,
7425,starexec,SWB013+2.p,e1b,first-negative,REFUTED,8,3589.638,5768.343,164.945,7316.619,1807,10784,1783,8394,56,17,652,787195,3395,3131,9,false,false,
7425,starexec,SWB013+2.p,e1b,occurrence,REFUTED,8,2823.422,44266.807,124.627,4234.702,10725,979806,10412,949415,56,17,658,799086,3413,3131,9,false,false,
7425,starexec,SWB013+2.p,e1b,subsumption-light,TIMEOUT,8,1728.780,164229.094,,,8501,1172225,8498,1161925,62,19,,,,,,,false,
7425,starexec,SWB013+2.p,e1b,unary-redundancy,TIMEOUT,8,2319.337,164168.854,,,9260,1045896,9109,1030438,56,17,,,,,,,false,
7425,starexec,SWB013+2.p,e1b,weight-greedy,TIMEOUT,8,1732.109,164103.589,,,25390,866924,24783,818434,62,19,,,,,,,false,
7425,starexec,SWB017+1.p,e1b,age-fair,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB017+1.p,e1b,balanced,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB017+1.p,e1b,equational,REFUTED,559,2388.253,1213.156,115.669,3635.040,179,611,177,347,115,10,890,215067,2472,668,560,false,false,
7425,starexec,SWB017+1.p,e1b,first-negative,SATURATED,559,1304.204,492.453,,,7,7,7,6,6,0,,,,,,,false,
7425,starexec,SWB017+1.p,e1b,occurrence,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB017+1.p,e1b,subsumption-light,REFUTED,559,2063.262,941.096,105.416,2704.695,101,287,97,134,73,7,607,109177,1625,546,560,false,false,
7425,starexec,SWB017+1.p,e1b,unary-redundancy,REFUTED,559,6809.950,3807.363,160.390,46869.428,602,1824,597,916,357,43,3272,4179734,11951,3212,560,false,false,
7425,starexec,SWB017+1.p,e1b,weight-greedy,SATURATED,559,1271.567,528.105,,,8,20,7,16,16,1,,,,,,,false,
7425,starexec,SWB020+1.p,e1b,age-fair,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB020+1.p,e1b,balanced,TIMEOUT,559,3238.227,165450.958,,,39047,8326340,38416,8264002,1394,278,,,,,,,false,
7425,starexec,SWB020+1.p,e1b,equational,TIMEOUT,559,2791.516,163149.756,,,26984,2490417,26310,2405650,349,36,,,,,,,false,
7425,starexec,SWB020+1.p,e1b,first-negative,SATURATED,559,1615.719,395.740,,,11,14,11,14,14,1,,,,,,,false,
7425,starexec,SWB020+1.p,e1b,occurrence,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB020+1.p,e1b,subsumption-light,TIMEOUT,559,2870.495,162815.849,,,14097,1454677,14023,1404487,324,33,,,,,,,false,
7425,starexec,SWB020+1.p,e1b,unary-redundancy,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB020+1.p,e1b,weight-greedy,TIMEOUT,559,1683.435,162421.898,,,9623,612866,9604,566620,57,8,,,,,,,false,
7425,starexec,SWB021+2.p,e1b,age-fair,TIMEOUT,7,2410.116,164198.791,,,14561,780399,11833,716782,69,19,,,,,,,false,
7425,starexec,SWB021+2.p,e1b,balanced,REFUTED,7,1543.796,8649.713,154.492,5518.647,2655,131818,2237,121021,78,17,765,1411343,3337,3856,8,false,false,
7425,starexec,SWB021+2.p,e1b,equational,REFUTED,7,2865.054,13545.100,279.455,10247.177,2288,100470,1865,90442,78,17,752,1387206,3336,3856,8,false,false,
7425,starexec,SWB021+2.p,e1b,first-negative,TIMEOUT,7,2708.509,163815.272,,,35360,1829040,26804,1657375,69,19,,,,,,,false,
7425,starexec,SWB021+2.p,e1b,occurrence,REFUTED,7,3816.787,13898.042,248.334,9844.179,2713,131306,2458,124284,69,19,868,1656161,3936,4096,8,false,false,
7425,starexec,SWB021+2.p,e1b,subsumption-light,REFUTED,7,3024.210,54520.195,229.767,10080.762,2039,102587,1826,94421,78,17,760,1408566,3336,3856,8,false,false,
7425,starexec,SWB021+2.p,e1b,unary-redundancy,REFUTED,7,3634.831,15056.844,302.082,10320.815,1530,31316,1355,28010,69,19,857,1623958,3934,4096,8,false,false,
7425,starexec,SWB021+2.p,e1b,weight-greedy,REFUTED,7,2858.799,2855.859,298.821,10879.683,943,2880,554,310,78,17,788,1462523,3359,3856,8,false,false,
7425,starexec,SWB023+1.p,e1b,age-fair,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB023+1.p,e1b,balanced,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB023+1.p,e1b,equational,REFUTED,559,3237.835,2155.685,159.586,9786.558,639,2269,611,1099,165,20,1307,732944,4776,1961,560,false,false,
7425,starexec,SWB023+1.p,e1b,first-negative,SATURATED,559,1464.296,536.550,,,15,16,14,13,13,2,,,,,,,false,
7425,starexec,SWB023+1.p,e1b,occurrence,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB023+1.p,e1b,subsumption-light,REFUTED,559,2999.143,2059.397,161.273,8452.656,319,830,306,302,135,17,1089,551577,4117,1839,560,false,false,
7425,starexec,SWB023+1.p,e1b,unary-redundancy,REFUTED,559,6843.903,9334.522,205.056,49116.547,1910,8952,1880,5383,363,46,3362,4668732,12142,3432,560,false,false,
7425,starexec,SWB023+1.p,e1b,weight-greedy,REFUTED,559,2478.798,984.940,109.749,5758.820,120,231,97,84,93,14,781,362422,3288,1713,560,false,false,
7425,starexec,SWB027+1.p,e1b,age-fair,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB027+1.p,e1b,balanced,TIMEOUT,559,3429.646,164176.787,,,38551,7943971,38153,7882535,1385,274,,,,,,,false,
7425,starexec,SWB027+1.p,e1b,equational,TIMEOUT,559,4053.403,162382.513,,,18541,5854674,17977,5822540,521,118,,,,,,,false,
7425,starexec,SWB027+1.p,e1b,first-negative,SATURATED,559,1752.613,1447.603,,,367,2905,241,1146,27,6,,,,,,,false,
7425,starexec,SWB027+1.p,e1b,occurrence,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB027+1.p,e1b,subsumption-light,TIMEOUT,559,2413.248,162531.571,,,23930,1503041,22729,1465861,166,32,,,,,,,false,
7425,starexec,SWB027+1.p,e1b,unary-redundancy,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB027+1.p,e1b,weight-greedy,TIMEOUT,559,2452.590,162096.229,,,21160,1874851,20647,1821264,110,27,,,,,,,false,
7425,starexec,SWB032+1.p,e1b,age-fair,HARD_TIMEOUT,558,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB032+1.p,e1b,balanced,TIMEOUT,558,3174.160,164271.160,,,52110,16530885,51714,16453609,1379,271,,,,,,,false,
7425,starexec,SWB032+1.p,e1b,equational,REFUTED,558,2913.448,127948.977,86.599,5495.340,45101,3527223,41926,3399299,274,14,2185,715654,4743,832,559,false,false,
7425,starexec,SWB032+1.p,e1b,first-negative,SATURATED,558,1233.751,304.068,,,28,33,28,33,33,2,,,,,,,false,
7425,starexec,SWB032+1.p,e1b,occurrence,HARD_TIMEOUT,558,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB032+1.p,e1b,subsumption-light,REFUTED,558,1984.459,10712.286,90.538,3954.224,4772,40371,4688,27537,233,11,1890,492512,3966,672,559,false,false,
7425,starexec,SWB032+1.p,e1b,unary-redundancy,REFUTED,558,5911.775,29234.430,74.354,25493.059,6677,109096,5959,84821,398,42,3687,4729012,12160,3173,559,false,false,
7425,starexec,SWB032+1.p,e1b,weight-greedy,REFUTED,558,2496.076,1675.539,127.019,5701.631,689,2161,664,628,101,10,972,255725,2439,662,559,false,false,
7425,starexec,SWB040+1.p,e1b,age-fair,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB040+1.p,e1b,balanced,TIMEOUT,559,3274.234,164918.333,,,38950,8471859,38633,8409731,1382,271,,,,,,,false,
7425,starexec,SWB040+1.p,e1b,equational,TIMEOUT,559,2051.221,162307.358,,,36519,1987127,34894,1904212,223,12,,,,,,,false,
7425,starexec,SWB040+1.p,e1b,first-negative,SATURATED,559,1575.379,486.761,,,11,14,11,14,14,1,,,,,,,false,
7425,starexec,SWB040+1.p,e1b,occurrence,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB040+1.p,e1b,subsumption-light,REFUTED,559,2807.907,12443.974,116.535,6009.231,3037,29259,2980,20387,198,9,1551,326200,3420,588,560,false,false,
7425,starexec,SWB040+1.p,e1b,unary-redundancy,REFUTED,559,6685.042,86206.170,119.389,42330.498,5832,52246,5610,35701,351,41,3226,4042352,11677,3133,560,false,false,
7425,starexec,SWB040+1.p,e1b,weight-greedy,TIMEOUT,559,1678.574,162101.796,,,13115,937315,13090,873950,57,8,,,,,,,false,
7425,starexec,SWB042+1.p,e1b,balanced,TIMEOUT,559,3001.982,165598.864,,,42106,8503952,41764,8434126,1394,277,,,,,,,false,
7425,starexec,SWB042+1.p,e1b,equational,TIMEOUT,559,2538.369,163961.494,,,27765,7810251,27471,7767711,496,114,,,,,,,false,
7425,starexec,SWB042+1.p,e1b,first-negative,SATURATED,559,1702.907,452.662,,,49,52,49,32,32,14,,,,,,,false,
7425,starexec,SWB042+1.p,e1b,occurrence,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB042+1.p,e1b,subsumption-light,TIMEOUT,559,1926.519,163911.968,,,24071,399858,23691,367931,296,56,,,,,,,false,
7425,starexec,SWB042+1.p,e1b,unary-redundancy,TIMEOUT,559,2636.774,164151.293,,,10778,1863991,10169,1833786,387,61,,,,,,,false,
7425,starexec,SWB042+1.p,e1b,weight-greedy,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB046+1.p,e1b,age-fair,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB046+1.p,e1b,balanced,TIMEOUT,559,2051.905,164947.144,,,44078,12058933,43743,11988499,1384,273,,,,,,,false,
7425,starexec,SWB046+1.p,e1b,equational,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB046+1.p,e1b,first-negative,SATURATED,559,1584.107,1839.037,,,287,2664,186,887,21,3,,,,,,,false,
7425,starexec,SWB046+1.p,e1b,occurrence,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB046+1.p,e1b,subsumption-light,REFUTED,559,3287.488,2436.712,159.801,11175.128,643,2254,618,1093,157,22,1331,753744,4919,1985,560,false,false,
7425,starexec,SWB046+1.p,e1b,unary-redundancy,REFUTED,559,6814.529,8663.930,189.476,45818.270,1762,7881,1745,4594,353,46,3326,4550198,12032,3382,560,false,false,
7425,starexec,SWB046+1.p,e1b,weight-greedy,SATURATED,559,1598.073,1149.634,,,185,616,122,122,53,8,,,,,,,false,
7425,starexec,SWB047+1.p,e1b,age-fair,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB047+1.p,e1b,balanced,TIMEOUT,559,2067.273,164942.550,,,47509,15026811,47157,14950944,1381,271,,,,,,,false,
7425,starexec,SWB047+1.p,e1b,first-negative,SATURATED,559,1616.949,509.029,,,13,14,13,13,13,3,,,,,,,false,
7425,starexec,SWB047+1.p,e1b,occurrence,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB047+1.p,e1b,subsumption-light,TIMEOUT,559,1963.569,162269.581,,,22579,1667034,21268,1625708,133,20,,,,,,,false,
7425,starexec,SWB047+1.p,e1b,unary-redundancy,REFUTED,559,7155.516,12010.701,182.837,50680.670,2030,19499,2013,15769,368,49,3462,4944408,12701,3544,560,false,false,
7425,starexec,SWB047+1.p,e1b,weight-greedy,SATURATED,559,1439.717,990.521,,,151,384,99,89,42,8,,,,,,,false,
7425,starexec,SWB053+1.p,e1b,age-fair,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB053+1.p,e1b,balanced,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB053+1.p,e1b,equational,REFUTED,559,2949.343,1714.923,115.746,7665.486,635,1990,626,961,234,12,1809,498326,4057,748,560,false,false,
7425,starexec,SWB053+1.p,e1b,first-negative,SATURATED,559,1626.219,524.743,,,25,47,25,17,17,1,,,,,,,false,
7425,starexec,SWB053+1.p,e1b,occurrence,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB053+1.p,e1b,subsumption-light,REFUTED,559,2735.307,1636.879,107.923,5640.884,444,1324,440,603,194,9,1516,316761,3298,588,560,false,false,
7425,starexec,SWB053+1.p,e1b,unary-redundancy,REFUTED,559,6790.261,3217.638,113.656,26726.067,582,1614,581,722,347,41,3192,3986677,11572,3133,560,false,false,
7425,starexec,SWB053+1.p,e1b,weight-greedy,REFUTED,559,1437.789,607.245,64.528,1967.281,167,469,167,121,73,8,619,131250,1747,578,560,false,false,
7425,starexec,SWB055+1.p,e1b,age-fair,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB055+1.p,e1b,balanced,TIMEOUT,559,3270.601,164517.557,,,43297,8873489,43010,8804123,1385,274,,,,,,,false,
7425,starexec,SWB055+1.p,e1b,equational,TIMEOUT,559,3897.784,163057.687,,,23725,6420605,23525,6384583,501,113,,,,,,,false,
7425,starexec,SWB055+1.p,e1b,first-negative,SATURATED,559,2465.080,741.981,,,152,171,144,44,46,12,,,,,,,false,
7425,starexec,SWB055+1.p,e1b,occurrence,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB055+1.p,e1b,subsumption-light,TIMEOUT,559,2736.066,163114.018,,,14960,492352,13604,381453,266,42,,,,,,,false,
7425,starexec,SWB055+1.p,e1b,unary-redundancy,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB055+1.p,e1b,weight-greedy,REFUTED,559,2316.817,2401.077,128.102,3409.631,725,4846,500,611,83,12,757,367410,3207,1694,560,false,false,
7425,starexec,SWB063+1.p,e1b,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
7425,starexec,SWB063+1.p,e1b,balanced,TIMEOUT,559,3029.144,164349.053,,,40999,9468319,40688,9402563,1385,273,,,,,,,false,
7425,starexec,SWB063+1.p,e1b,equational,REFUTED,559,2704.268,2368.152,161.272,4579.830,640,2784,626,1266,144,15,1107,492290,4120,1710,560,false,false,
7425,starexec,SWB063+1.p,e1b,first-negative,SATURATED,559,1536.129,294.672,,,8,10,8,10,12,1,,,,,,,false,
7425,starexec,SWB063+1.p,e1b,occurrence,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB063+1.p,e1b,subsumption-light,REFUTED,559,2427.742,1607.025,149.876,3737.458,198,446,182,167,99,12,809,319989,3327,1687,560,false,false,
7425,starexec,SWB063+1.p,e1b,unary-redundancy,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB063+1.p,e1b,weight-greedy,SATURATED,559,1329.034,358.103,,,19,22,18,16,18,2,,,,,,,false,
7425,starexec,SWB068+1.p,e1b,age-fair,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB068+1.p,e1b,balanced,TIMEOUT,559,3437.937,164359.086,,,46746,4975893,46440,4910307,1388,274,,,,,,,false,
7425,starexec,SWB068+1.p,e1b,equational,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB068+1.p,e1b,first-negative,SATURATED,559,2060.188,1314.408,,,175,327,158,84,38,7,,,,,,,false,
7425,starexec,SWB068+1.p,e1b,occurrence,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB068+1.p,e1b,subsumption-light,REFUTED,559,5322.911,45853.728,231.880,29338.216,6903,194299,6682,167340,289,42,2346,2667296,10738,3241,560,false,false,
7425,starexec,SWB068+1.p,e1b,unary-redundancy,REFUTED,559,7069.408,28103.959,180.274,44119.438,4503,39770,4301,29032,355,44,3293,4750858,12032,3506,560,false,false,
7425,starexec,SWB068+1.p,e1b,weight-greedy,REFUTED,559,2487.084,1305.763,184.816,3557.976,189,381,178,88,73,11,696,289559,2380,1098,560,false,false,
7425,starexec,SWB073+1.p,e1b,age-fair,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB073+1.p,e1b,balanced,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB073+1.p,e1b,equational,REFUTED,559,2296.846,1353.811,69.958,3398.809,481,1578,473,642,161,12,1234,338470,3214,748,560,false,false,
7425,starexec,SWB073+1.p,e1b,first-negative,SATURATED,559,1044.315,303.836,,,16,19,16,16,16,2,,,,,,,false,
7425,starexec,SWB073+1.p,e1b,occurrence,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB073+1.p,e1b,subsumption-light,REFUTED,559,1701.691,981.487,66.737,3492.699,383,1127,378,415,135,12,1092,299122,2993,748,560,false,false,
7425,starexec,SWB073+1.p,e1b,unary-redundancy,REFUTED,559,5688.732,2873.381,73.010,31664.830,710,2125,708,1002,372,43,3402,4347301,12130,3216,560,false,false,
7425,starexec,SWB073+1.p,e1b,weight-greedy,REFUTED,559,1889.209,652.652,50.087,2028.468,164,484,162,125,62,9,582,141380,1869,664,560,false,false,
7425,starexec,SWB090+1.p,e1b,age-fair,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB090+1.p,e1b,balanced,TIMEOUT,559,1946.145,164944.080,,,47012,15144779,46556,15070143,1386,271,,,,,,,false,
7425,starexec,SWB090+1.p,e1b,equational,TIMEOUT,559,2926.200,163919.942,,,47475,6125020,46637,6041464,635,140,,,,,,,false,
7425,starexec,SWB090+1.p,e1b,first-negative,SATURATED,559,1573.537,417.133,,,11,14,11,14,14,1,,,,,,,false,
7425,starexec,SWB090+1.p,e1b,occurrence,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB090+1.p,e1b,subsumption-light,TIMEOUT,559,2855.488,163966.467,,,31120,2310871,28987,2256175,611,140,,,,,,,false,
7425,starexec,SWB090+1.p,e1b,unary-redundancy,TIMEOUT,559,4108.592,163957.191,,,26116,661482,25968,617887,732,171,,,,,,,false,
7425,starexec,SWB090+1.p,e1b,weight-greedy,TIMEOUT,559,1139.712,163474.554,,,11947,844748,11928,788136,57,8,,,,,,,false,
7425,starexec,SWB091+1.p,e1b,age-fair,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB091+1.p,e1b,balanced,TIMEOUT,559,3150.241,164720.561,,,38833,8111339,38268,8049859,1392,275,,,,,,,false,
7425,starexec,SWB091+1.p,e1b,equational,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB091+1.p,e1b,first-negative,SATURATED,559,1463.445,396.402,,,6,6,6,6,6,0,,,,,,,false,
7425,starexec,SWB091+1.p,e1b,occurrence,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB091+1.p,e1b,subsumption-light,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB091+1.p,e1b,unary-redundancy,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,SWB091+1.p,e1b,weight-greedy,SATURATED,559,1522.547,591.973,,,52,91,52,31,31,4,,,,,,,false,
7425,starexec,SWB093+1.p,e1b,age-fair,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
