dataset,problem,config,strategy,verdict,hypotheses,clausify_ms,search_ms,reconstruct_ms,check_ms,given,derived,peak_active,peak_passive,clauses,fresh_symbols,proof_steps,raw_size,shared_size,max_sequent,imports,uses_sorry,contaminated,detail
starexec,SWV488+3.p,e1b,equational,REFUTED,12,1296.503,1682.591,184.089,1295.756,178,1966,168,1531,24,3,266,45136,980,553,13,false,false,
starexec,SWV488+3.p,e1b,first-negative,REFUTED,12,1609.427,817.884,111.082,1070.516,40,115,34,69,24,3,253,42184,896,553,13,false,false,
starexec,SWV488+3.p,e1b,occurrence,REFUTED,12,1547.096,1517.618,155.590,1197.304,161,1418,150,943,24,3,273,46150,921,553,13,false,false,
starexec,SWV488+3.p,e1b,subsumption-light,REFUTED,12,853.702,965.256,110.173,999.744,100,612,92,392,24,3,253,42549,969,553,13,false,false,
starexec,SWV488+3.p,e1b,unary-redundancy,REFUTED,12,1539.070,1206.173,125.706,1198.265,61,247,57,157,24,3,249,41210,906,553,13,false,false,
starexec,SWV488+3.p,e1b,weight-greedy,REFUTED,12,1320.103,1529.303,165.209,1350.014,208,1474,183,697,24,3,268,45443,974,553,13,false,false,
starexec,SWW102+1.p,e1b,age-fair,REFUTED,44,1483.148,137733.998,108.523,1654.038,3734,6491309,3566,6483946,83,10,899,278287,2256,674,45,false,false,
starexec,SWW102+1.p,e1b,balanced,REFUTED,44,701.641,2644.952,97.418,1497.356,705,57232,625,55732,89,12,894,336143,2518,752,45,false,false,
starexec,SWW102+1.p,e1b,equational,REFUTED,44,2332.077,6784.223,208.700,5356.215,623,44916,564,43587,89,12,892,334989,2515,752,45,false,false,
starexec,SWW102+1.p,e1b,first-negative,REFUTED,44,2522.947,58703.633,198.267,2860.441,5563,2039541,4707,2027217,83,10,975,311103,2304,674,45,false,false,
starexec,SWW102+1.p,e1b,occurrence,REFUTED,44,2980.794,3637.536,205.520,3110.421,563,9976,495,8389,83,10,912,283792,2267,674,45,false,false,
starexec,SWW102+1.p,e1b,subsumption-light,REFUTED,44,1482.750,5015.447,153.215,3237.630,659,48857,617,47496,89,12,890,333818,2513,752,45,false,false,
starexec,SWW102+1.p,e1b,unary-redundancy,REFUTED,44,2729.630,8344.408,196.619,3250.818,652,48699,614,47401,83,10,907,282247,2265,674,45,false,false,
starexec,SWW102+1.p,e1b,weight-greedy,REFUTED,44,1989.724,1610.838,207.026,4784.222,259,1234,186,606,89,12,923,347106,2492,752,45,false,false,
starexec,SWW186+1.p,e1b,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW186+1.p,e1b,balanced,TIMEOUT,1181,2149.602,166696.662,,,23266,10540329,21430,10448400,1568,29,,,,,,,false,
starexec,SWW186+1.p,e1b,equational,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW186+1.p,e1b,first-negative,SATURATED,1181,1990.305,2740.957,,,118,2644,114,1345,40,0,,,,,,,false,
starexec,SWW186+1.p,e1b,occurrence,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW186+1.p,e1b,subsumption-light,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW186+1.p,e1b,unary-redundancy,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW186+1.p,e1b,weight-greedy,TIMEOUT,1181,2204.740,166652.436,,,6713,7509606,6512,7358389,189,4,,,,,,,false,
starexec,SWW278+1.p,e1b,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW278+1.p,e1b,balanced,TIMEOUT,1199,2288.517,166696.238,,,24553,9494720,22735,9407870,1586,36,,,,,,,false,
starexec,SWW278+1.p,e1b,equational,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW278+1.p,e1b,first-negative,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW278+1.p,e1b,occurrence,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW278+1.p,e1b,subsumption-light,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW278+1.p,e1b,unary-redundancy,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW278+1.p,e1b,weight-greedy,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW279+1.p,e1b,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW279+1.p,e1b,balanced,TIMEOUT,1213,2251.469,166732.893,,,24177,9012208,21855,8930434,1647,38,,,,,,,false,
starexec,SWW279+1.p,e1b,equational,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW279+1.p,e1b,subsumption-light,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW279+1.p,e1b,weight-greedy,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW298+1.p,e1b,equational,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW298+1.p,e1b,first-negative,REFUTED,5224,3597.552,722.338,62.585,879.914,19,38,18,20,22,2,237,26463,1169,233,5225,false,false,
starexec,SWW298+1.p,e1b,occurrence,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW298+1.p,e1b,subsumption-light,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW298+1.p,e1b,unary-redundancy,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW298+1.p,e1b,weight-greedy,REFUTED,5224,4749.434,2658.781,105.975,6381.594,438,5999,416,4483,274,10,2226,689038,10664,779,5225,false,false,
starexec,SWW350+1.p,e1b,equational,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW350+1.p,e1b,occurrence,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW350+1.p,e1b,subsumption-light,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW350+1.p,e1b,unary-redundancy,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW350+1.p,e1b,weight-greedy,REFUTED,5228,3635.674,849.614,94.143,9361.838,108,303,106,186,192,23,2011,1586256,12880,2050,5229,false,false,
starexec,SWW374+1.p,e1b,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW374+1.p,e1b,balanced,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW374+1.p,e1b,first-negative,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW374+1.p,e1b,occurrence,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW374+1.p,e1b,subsumption-light,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW374+1.p,e1b,unary-redundancy,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW374+1.p,e1b,weight-greedy,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW394+1.p,e1b,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW394+1.p,e1b,balanced,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW394+1.p,e1b,equational,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW394+1.p,e1b,first-negative,REFUTED,5223,3922.268,1776.544,107.105,4558.193,259,3972,246,3552,135,13,1364,786298,7832,1699,5224,false,false,
starexec,SWW394+1.p,e1b,occurrence,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW394+1.p,e1b,subsumption-light,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW394+1.p,e1b,unary-redundancy,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW394+1.p,e1b,weight-greedy,REFUTED,5223,9905.635,7034.786,157.895,41465.494,1303,27414,1200,20670,571,41,5444,7004211,35546,3507,5224,false,false,
starexec,SWW470+5.p,e1b,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW470+5.p,e1b,balanced,REFUTED,162,3670.585,18056.220,117.606,19685.281,2725,272553,2057,266775,240,52,3102,12976319,21717,10205,163,false,false,
starexec,SWW470+5.p,e1b,equational,TIMEOUT,162,3493.974,166830.766,,,5138,1254206,4384,1243754,240,52,,,,,,,false,
starexec,SWW470+5.p,e1b,first-negative,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW470+5.p,e1b,occurrence,REFUTED,162,9054.708,49852.145,217.343,35107.244,3249,608897,3057,588083,235,50,3263,12784552,20686,9883,163,false,false,
starexec,SWW470+5.p,e1b,subsumption-light,REFUTED,162,8648.929,35127.336,819.184,40404.429,2670,268647,2009,262869,240,52,3102,12976319,21717,10205,163,false,false,
starexec,SWW470+5.p,e1b,unary-redundancy,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW470+5.p,e1b,weight-greedy,REFUTED,162,8597.304,118398.377,264.946,41012.250,8505,2208610,6480,2071606,240,52,3165,13416594,21860,10205,163,false,false,
starexec,SWW473+2.p,e1b,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW473+2.p,e1b,balanced,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW473+2.p,e1b,equational,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW473+2.p,e1b,first-negative,REFUTED,916,2613.317,2238.694,57.568,2840.470,454,7701,444,6773,117,9,1095,455779,5032,1421,917,false,false,
starexec,SWW473+2.p,e1b,occurrence,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW473+2.p,e1b,subsumption-light,REFUTED,916,5498.899,5237.208,136.731,18526.634,925,13033,879,11229,369,28,3042,2332020,13919,2184,917,false,false,
starexec,SWW473+2.p,e1b,unary-redundancy,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW473+2.p,e1b,weight-greedy,REFUTED,916,3004.404,12264.379,113.133,7164.294,2106,316733,1880,291843,246,19,2114,1367086,10218,1898,917,false,false,
starexec,SWW473+6.p,e1b,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW473+6.p,e1b,balanced,TIMEOUT,608,2657.054,166989.256,,,14044,4479490,12546,4442570,845,87,,,,,,,false,
starexec,SWW473+6.p,e1b,equational,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW473+6.p,e1b,first-negative,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW473+6.p,e1b,occurrence,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW473+6.p,e1b,subsumption-light,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW473+6.p,e1b,unary-redundancy,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW473+6.p,e1b,weight-greedy,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW474+3.p,e1b,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW474+3.p,e1b,balanced,TIMEOUT,1440,3700.870,166970.731,,,23323,5544444,20816,5492800,2284,309,,,,,,,false,
starexec,SWW474+3.p,e1b,equational,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW474+3.p,e1b,first-negative,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW474+3.p,e1b,occurrence,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW474+3.p,e1b,subsumption-light,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW474+3.p,e1b,unary-redundancy,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW474+3.p,e1b,weight-greedy,TIMEOUT,1440,2999.312,166674.241,,,13193,4866026,11542,4606587,754,99,,,,,,,false,
starexec,SWW937+1.p,e1b,age-fair,TIMEOUT,28,2589.123,166661.636,,,6302,6151570,6248,6140806,95,19,,,,,,,false,
starexec,SWW937+1.p,e1b,balanced,TIMEOUT,28,1115.714,166392.997,,,11896,15626013,11756,15590083,181,24,,,,,,,false,
starexec,SWW937+1.p,e1b,equational,TIMEOUT,28,2043.791,166713.041,,,9634,9100736,9555,9069790,181,24,,,,,,,false,
starexec,SWW937+1.p,e1b,occurrence,TIMEOUT,28,2581.253,167200.444,,,9812,6978178,9513,6924929,95,19,,,,,,,false,
starexec,SWW937+1.p,e1b,subsumption-light,TIMEOUT,28,2022.661,166857.800,,,4982,2691713,4973,2678847,181,24,,,,,,,false,
starexec,SWW937+1.p,e1b,unary-redundancy,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWW937+1.p,e1b,weight-greedy,TIMEOUT,28,2021.589,166794.841,,,19480,6318700,19442,6204388,181,24,,,,,,,false,
starexec,SWW961+1.p,e1b,age-fair,REFUTED,176,2160.235,1276.513,197.202,829.340,197,273,186,177,177,0,1127,25643,2585,207,177,false,false,
starexec,SWW961+1.p,e1b,balanced,REFUTED,176,811.149,637.836,105.170,727.047,193,242,185,177,177,0,947,22877,2965,207,177,false,false,
starexec,SWW961+1.p,e1b,equational,REFUTED,176,1513.531,1224.213,209.994,1299.954,198,272,190,177,177,0,943,22813,2958,207,177,false,false,
starexec,SWW961+1.p,e1b,first-negative,REFUTED,176,2181.888,4180.997,185.808,988.796,550,38435,508,37755,177,0,1133,25827,2594,207,177,false,false,
starexec,SWW961+1.p,e1b,occurrence,REFUTED,176,2035.902,1145.331,143.430,835.259,185,219,181,177,177,0,1119,25525,2587,207,177,false,false,
starexec,SWW961+1.p,e1b,subsumption-light,REFUTED,176,1526.842,1352.509,199.947,1401.105,192,257,185,177,177,0,943,22813,2958,207,177,false,false,
starexec,SWW961+1.p,e1b,unary-redundancy,REFUTED,176,1991.225,1414.008,179.017,866.754,193,239,185,177,177,0,1119,25525,2587,207,177,false,false,
starexec,SWW961+1.p,e1b,weight-greedy,REFUTED,176,1066.578,764.868,131.590,828.577,184,219,181,177,177,0,947,22877,2965,207,177,false,false,
starexec,SWX051+1.p,e1b,balanced,TIMEOUT,292,2268.866,166518.151,,,35430,9354929,33797,9271357,579,168,,,,,,,false,
starexec,SWX051+1.p,e1b,equational,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWX051+1.p,e1b,first-negative,TIMEOUT,292,3617.527,166649.999,,,33880,9819190,30347,9741384,527,151,,,,,,,false,
starexec,SWX051+1.p,e1b,occurrence,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWX051+1.p,e1b,subsumption-light,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWX051+1.p,e1b,unary-redundancy,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWX051+1.p,e1b,weight-greedy,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,SWX185+1.p,e1b,age-fair,TIMEOUT,40,1025.597,166455.262,,,1389,2710438,1340,2708017,41,0,,,,,,,false,
starexec,SWX185+1.p,e1b,balanced,TIMEOUT,40,419.812,166294.981,,,1969,5241584,1776,5235850,41,0,,,,,,,false,
starexec,SWX185+1.p,e1b,equational,TIMEOUT,40,856.289,166381.334,,,1824,3881404,1679,3876672,41,0,,,,,,,false,
starexec,SWX185+1.p,e1b,first-negative,TIMEOUT,40,1146.188,166512.381,,,2303,2981037,2174,2971973,41,0,,,,,,,false,
starexec,SWX185+1.p,e1b,occurrence,TIMEOUT,40,1013.851,166389.217,,,3429,3457790,2666,3435123,41,0,,,,,,,false,
starexec,SWX185+1.p,e1b,subsumption-light,TIMEOUT,40,883.779,166517.622,,,1525,2811881,1371,2807645,41,0,,,,,,,false,
starexec,SWX185+1.p,e1b,unary-redundancy,TIMEOUT,40,1041.016,168719.816,,,1617,2293141,1508,2288249,41,0,,,,,,,false,
starexec,SWX185+1.p,e1b,weight-greedy,REFUTED,40,1079.593,124284.690,289.393,848.149,6452,2226733,3813,2065052,41,0,407,18871,1026,91,41,false,false,
starexec,SWX187+1.p,e1b,age-fair,REFUTED,16,1246.553,12978.830,394.200,977.305,1247,34853,1200,31006,18,0,420,49740,1260,279,17,false,false,
starexec,SWX187+1.p,e1b,balanced,REFUTED,16,579.522,8262.218,291.483,807.047,1419,56153,1394,51863,18,0,569,70985,1530,293,17,false,false,
starexec,SWX187+1.p,e1b,equational,REFUTED,16,1082.617,14462.301,564.271,1222.307,1391,50269,1365,46251,18,0,569,70985,1530,293,17,false,false,
starexec,SWX187+1.p,e1b,first-negative,REFUTED,16,1341.139,5329.570,383.150,914.188,284,5295,271,4140,18,0,347,36427,957,249,17,false,false,
starexec,SWX187+1.p,e1b,occurrence,REFUTED,16,1175.363,11585.837,316.701,765.405,1023,35391,993,31998,18,0,354,38191,1018,257,17,false,false,
starexec,SWX187+1.p,e1b,subsumption-light,REFUTED,16,984.371,15594.371,315.375,868.735,1418,56115,1394,51832,18,0,602,75220,1604,293,17,false,false,
starexec,SWX187+1.p,e1b,unary-redundancy,REFUTED,16,1126.073,15489.776,248.828,565.964,1315,50770,1285,46598,18,0,421,50054,1266,279,17,false,false,
starexec,SWX187+1.p,e1b,weight-greedy,REFUTED,16,983.520,19991.973,339.899,841.679,1920,103884,1670,87891,18,0,340,37246,1025,257,17,false,false,
starexec,SWX189+1.p,e1b,age-fair,TIMEOUT,53,1237.699,166393.892,,,3183,2792426,3032,2786226,54,0,,,,,,,false,
starexec,SWX189+1.p,e1b,balanced,TIMEOUT,53,509.377,166368.913,,,7075,7125614,6636,7104432,54,0,,,,,,,false,
starexec,SWX189+1.p,e1b,equational,TIMEOUT,53,945.822,166469.107,,,6370,4716311,5980,4697017,54,0,,,,,,,false,
starexec,SWX189+1.p,e1b,first-negative,TIMEOUT,53,1325.225,169626.756,,,10030,7012764,9611,6986126,54,0,,,,,,,false,
starexec,SWX189+1.p,e1b,occurrence,TIMEOUT,53,1259.729,166417.398,,,13639,5100082,11838,5027890,54,0,,,,,,,false,
starexec,SWX189+1.p,e1b,subsumption-light,TIMEOUT,53,903.723,166667.274,,,5184,2509027,4834,2493141,54,0,,,,,,,false,
starexec,SWX189+1.p,e1b,unary-redundancy,TIMEOUT,53,1235.336,166532.652,,,7522,4424357,6745,4406111,54,0,,,,,,,false,
starexec,SWX189+1.p,e1b,weight-greedy,TIMEOUT,53,934.059,169439.849,,,11588,3934677,9473,3672331,54,0,,,,,,,false,
starexec,SWX194+1.p,e1b,age-fair,TIMEOUT,71,1447.010,166540.762,,,2180,3541082,2070,3538007,71,0,,,,,,,false,
starexec,SWX194+1.p,e1b,balanced,TIMEOUT,71,551.705,166425.894,,,3955,6392278,3767,6383394,72,0,,,,,,,false,
starexec,SWX194+1.p,e1b,equational,TIMEOUT,71,1045.586,166525.736,,,3261,3918552,2994,3910580,72,0,,,,,,,false,
starexec,SWX194+1.p,e1b,first-negative,TIMEOUT,71,1515.915,166509.841,,,4835,9266868,4705,9254008,71,0,,,,,,,false,
starexec,SWX194+1.p,e1b,occurrence,TIMEOUT,71,1395.006,166453.697,,,6814,4805330,5669,4760343,71,0,,,,,,,false,
starexec,SWX194+1.p,e1b,subsumption-light,TIMEOUT,71,1035.320,166563.445,,,3466,3680388,3256,3672560,72,0,,,,,,,false,
starexec,SWX194+1.p,e1b,unary-redundancy,TIMEOUT,71,1432.136,166614.031,,,4856,3575435,4639,3562269,71,0,,,,,,,false,
starexec,SWX194+1.p,e1b,weight-greedy,TIMEOUT,71,1021.749,166510.066,,,5715,4855162,5302,4806047,72,0,,,,,,,false,
starexec,SWX197+1.p,e1b,age-fair,TIMEOUT,73,802.764,166255.457,,,3750,5069843,3430,5062903,74,0,,,,,,,false,
starexec,SWX197+1.p,e1b,balanced,TIMEOUT,73,590.273,166299.819,,,4271,5748672,4049,5738006,74,0,,,,,,,false,
starexec,SWX197+1.p,e1b,equational,TIMEOUT,73,619.709,166279.609,,,4334,5686922,4044,5676028,74,0,,,,,,,false,
starexec,SWX197+1.p,e1b,first-negative,TIMEOUT,73,884.013,166265.090,,,4405,8092920,4308,8080806,74,0,,,,,,,false,
starexec,SWX197+1.p,e1b,occurrence,TIMEOUT,73,831.588,166271.307,,,5985,5788503,5629,5758855,74,0,,,,,,,false,
starexec,SWX197+1.p,e1b,subsumption-light,TIMEOUT,73,661.650,166337.452,,,4156,5484191,3916,5473835,74,0,,,,,,,false,
starexec,SWX197+1.p,e1b,unary-redundancy,TIMEOUT,73,830.403,166307.673,,,4243,5263248,4092,5252994,74,0,,,,,,,false,
starexec,SWX197+1.p,e1b,weight-greedy,TIMEOUT,73,616.531,166285.733,,,7760,5931367,7148,5864674,74,0,,,,,,,false,
starexec,SWX199+1.p,e1b,age-fair,REFUTED,12,1104.214,39891.437,250.089,581.794,1078,575457,586,572108,14,0,267,20138,722,132,13,false,false,
starexec,SWX199+1.p,e1b,balanced,REFUTED,12,513.916,4986.103,151.045,453.490,194,51442,124,50723,14,0,267,20579,738,132,13,false,false,
starexec,SWX199+1.p,e1b,equational,REFUTED,12,1018.577,9527.131,284.155,801.847,194,51214,124,50495,14,0,267,20559,740,132,13,false,false,
starexec,SWX199+1.p,e1b,first-negative,REFUTED,12,1321.747,3943.946,252.035,656.687,159,8847,121,7900,14,0,263,19715,708,132,13,false,false,
starexec,SWX199+1.p,e1b,occurrence,REFUTED,12,1073.291,36108.318,191.878,587.443,828,721470,582,717988,14,0,254,18821,682,128,13,false,false,
starexec,SWX199+1.p,e1b,subsumption-light,REFUTED,12,939.140,12260.101,194.915,474.052,199,52450,124,51724,14,0,261,20291,728,132,13,false,false,
starexec,SWX199+1.p,e1b,unary-redundancy,TIMEOUT,12,873.394,166982.591,,,733,2419196,708,2417652,14,0,,,,,,,false,
starexec,SWX199+1.p,e1b,weight-greedy,REFUTED,12,1000.650,2449.019,235.642,698.716,176,5149,101,4405,14,0,220,16209,645,121,13,false,false,
starexec,SWX200+1.p,e1b,age-fair,REFUTED,15,1110.744,662.285,76.357,416.680,26,41,19,19,19,0,175,8160,525,143,16,false,false,
starexec,SWX200+1.p,e1b,balanced,REFUTED,15,503.137,355.737,68.974,317.606,23,33,20,19,19,0,161,7737,550,143,16,false,false,
starexec,SWX200+1.p,e1b,equational,REFUTED,15,942.000,522.174,125.594,592.077,18,24,16,19,19,0,161,7737,550,143,16,false,false,
starexec,SWX200+1.p,e1b,first-negative,REFUTED,15,1263.139,645.254,79.560,444.862,25,35,22,19,19,0,175,8165,525,143,16,false,false,
starexec,SWX200+1.p,e1b,occurrence,REFUTED,15,1134.889,558.259,77.164,446.990,18,25,15,19,19,0,175,8160,525,143,16,false,false,
starexec,SWX200+1.p,e1b,subsumption-light,REFUTED,15,963.973,624.839,109.248,607.766,23,33,20,19,19,0,161,7737,550,143,16,false,false,
starexec,SWX200+1.p,e1b,unary-redundancy,REFUTED,15,1119.468,632.319,77.643,419.043,23,33,20,19,19,0,175,8160,525,143,16,false,false,
starexec,SWX200+1.p,e1b,weight-greedy,REFUTED,15,975.580,475.411,133.916,570.570,16,20,13,19,19,0,161,7737,550,143,16,false,false,
starexec,SWX201+1.p,e1b,age-fair,TIMEOUT,28,1042.996,168283.221,,,2779,2648705,2662,2642324,30,0,,,,,,,false,
starexec,SWX201+1.p,e1b,balanced,TIMEOUT,28,467.034,166875.192,,,4695,5372436,4518,5359422,30,0,,,,,,,false,
starexec,SWX201+1.p,e1b,equational,TIMEOUT,28,850.716,168900.347,,,3849,3074877,3594,3064355,30,0,,,,,,,false,
starexec,SWX201+1.p,e1b,first-negative,TIMEOUT,28,1171.419,166386.815,,,6390,1759942,5966,1729404,30,0,,,,,,,false,
starexec,SWX201+1.p,e1b,occurrence,TIMEOUT,28,1055.428,166437.389,,,3441,3052285,3007,3034698,30,0,,,,,,,false,
starexec,SWX201+1.p,e1b,subsumption-light,TIMEOUT,28,862.777,166351.507,,,2485,1468555,2351,1462599,30,0,,,,,,,false,
starexec,SWX201+1.p,e1b,unary-redundancy,TIMEOUT,28,1015.847,166414.389,,,2574,1457199,2422,1451227,30,0,,,,,,,false,
starexec,SWX201+1.p,e1b,weight-greedy,TIMEOUT,28,860.807,166490.622,,,6904,2980487,6342,2920441,30,0,,,,,,,false,
starexec,SWX202+1.p,e1b,age-fair,TIMEOUT,28,1090.209,166772.718,,,3227,4925401,3046,4919222,30,0,,,,,,,false,
starexec,SWX202+1.p,e1b,balanced,TIMEOUT,28,484.167,166981.393,,,4960,9261949,4770,9247315,30,0,,,,,,,false,
starexec,SWX202+1.p,e1b,equational,TIMEOUT,28,844.762,166632.592,,,4200,5125927,3908,5114219,30,0,,,,,,,false,
starexec,SWX202+1.p,e1b,first-negative,TIMEOUT,28,1164.757,166378.808,,,3898,1866097,3446,1850925,30,0,,,,,,,false,
starexec,SWX202+1.p,e1b,occurrence,TIMEOUT,28,1101.224,166373.178,,,2652,3417433,2304,3399238,30,0,,,,,,,false,
starexec,SWX202+1.p,e1b,subsumption-light,TIMEOUT,28,871.762,166388.627,,,3076,2407750,2898,2400217,30,0,,,,,,,false,
starexec,SWX202+1.p,e1b,unary-redundancy,TIMEOUT,28,1065.715,166316.129,,,3000,2290818,2822,2283564,30,0,,,,,,,false,
starexec,SWX202+1.p,e1b,weight-greedy,TIMEOUT,28,846.130,166430.889,,,8060,2945874,7391,2876784,30,0,,,,,,,false,
starexec,SWX203+1.p,e1b,age-fair,REFUTED,21,1272.038,31099.637,380.544,917.960,6752,93956,5013,74433,29,0,538,35218,1015,143,22,false,false,
starexec,SWX203+1.p,e1b,balanced,REFUTED,21,541.693,4498.790,218.935,613.438,1430,19400,981,14098,29,0,517,31883,1041,143,22,false,false,
starexec,SWX203+1.p,e1b,equational,REFUTED,21,1060.048,10617.299,406.589,1183.672,1504,24666,1007,16018,29,0,546,34130,1094,154,22,false,false,
starexec,SWX203+1.p,e1b,first-negative,REFUTED,21,1433.332,11696.120,320.502,751.943,1572,58154,1441,53063,29,0,452,26776,916,160,22,false,false,
starexec,SWX203+1.p,e1b,occurrence,REFUTED,21,1267.729,7610.076,435.243,949.950,1189,22475,1021,18761,29,0,586,39026,1015,143,22,false,false,
starexec,SWX203+1.p,e1b,subsumption-light,REFUTED,21,1059.124,9555.984,410.257,946.694,1109,15047,836,10643,29,0,509,31623,1037,143,22,false,false,
starexec,SWX203+1.p,e1b,unary-redundancy,REFUTED,21,1284.104,11843.896,406.186,824.736,1288,21833,1137,17176,29,0,570,36672,1011,143,22,false,false,
starexec,SWX203+1.p,e1b,weight-greedy,REFUTED,21,1075.389,2413.496,443.377,1121.748,153,2806,121,2068,29,0,493,29437,1014,143,22,false,false,
starexec,SWX209+1.p,e1b,age-fair,TIMEOUT,49,1324.895,166348.833,,,3209,2958320,3091,2952372,56,0,,,,,,,false,
starexec,SWX209+1.p,e1b,balanced,TIMEOUT,49,508.517,166363.260,,,4923,5392258,4730,5376154,56,0,,,,,,,false,
starexec,SWX209+1.p,e1b,equational,TIMEOUT,49,943.888,166609.967,,,4360,2825205,4306,2813863,56,0,,,,,,,false,
starexec,SWX209+1.p,e1b,first-negative,TIMEOUT,49,1416.152,166395.858,,,6285,4841842,5667,4828692,56,0,,,,,,,false,
starexec,SWX209+1.p,e1b,occurrence,TIMEOUT,49,1277.173,166919.105,,,5370,3527850,4870,3491198,56,0,,,,,,,false,
